Period,Fund name,ABN,Merger,Merged,Acquirer,NetAssets,MemFlowIn,MemFlowOut,InRoll,SMSFIn,SFTIn,OutRoll,SMSFOut,SFTOut,1YrRet,Merger_y,Merged_y,Acquirer_y,AvgMemBal,Fail,NetFlowsIn,NetFlowsOut,TotalFundFlows,FundOutflowRatio,Log_AvgMemBal,Lag_1YrRet,FlowRatio,NetRollIn,NetRollOut
2021-06-30,Intrust Super Fund,65704511371.0,0.0,1.0,HOSTPLUS Superannuation Fund,2637560.0,193152.0,206849.0,51621.0,1201.0,0.0,105540.0,9026.0,0.0,0.164,0.0,1.0,HOSTPLUS Superannuation Fund,32000000000.0,0.0,244773.0,312389.0,557162.0,0.5606789407748555,10.373522431293592,-0.016,244772.88156136734,51621.0,105540.0
2020-06-30,Jamestrong Packaging Australia Superannuation Fund,65546653068.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
2021-06-30,Jamestrong Packaging Australia Superannuation Fund,65546653068.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
2020-06-30,L&H Group Superannuation Fund,64641864843.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
2020-06-30,LESF Super,13704288646.0,0.0,0.0,0,232032.0,22337.0,15537.0,10190.0,0,0.0,236083.0,2141,198608.0,-0.008,0.0,0.0,0,0.0,0.0,32527.0,53012.0,85539.0,0.6197407030711137,0.0,0.074,32526.771531512895,10190.0,37475.0
2021-06-30,LESF Super,13704288646.0,0.0,0.0,0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.008,0.0,0.0,0.0
2020-06-30,LGIAsuper,23053121564.0,0.0,0.0,0,12641590.0,603809.0,542383.0,239091.0,6070.0,0.0,371918.0,30157.0,0.0,0.008,0.0,0.0,0,157000000000.0,0.0,842900.0,914301.0,1757201.0,0.5203166854560178,11.964007453736912,0.074,842899.9276751579,239091.0,371918.0
2021-06-30,LGIAsuper,23053121564.0,0.0,0.0,0,12668020.0,616312.0,505006.0,151041.0,13769.0,0.0,293186.0,36747.0,0.0,0.131,0.0,0.0,0,184000000000.0,0.0,767353.0,798192.0,1565545.0,0.5098492857120045,12.122696471358964,0.008,767352.936991574,151041.0,293186.0
2022-06-30,LGIAsuper,23053121564.0,1.0,0.0,0,14301388.0,1073273.0,1072107.0,9380970.0,9685.0,8869519.0,607932.0,66987.0,0.0,-0.038,1.0,0.0,0,168000000000.0,0.0,1584724.0,1680039.0,3264763.0,0.5145975374016429,12.031725210748633,0.131,1584723.8825261577,511451.0,607932.0
2020-06-30,Labour Union Co-Operative Retirement Fund,26382680883.0,0.0,0.0,0,6742593.0,386438.0,442516.0,168044.0,2428.0,0.0,289948.0,28062.0,0.0,-0.015,0.0,0.0,0,49000000000.0,0.0,554482.0,732464.0,1286946.0,0.5691489775017755,10.799595985047786,0.058,554481.8913676089,168044.0,289948.0
2021-06-30,Labour Union Co-Operative Retirement Fund,26382680883.0,0.0,1.0,AustralianSuper,6467960.0,387239.0,375350.0,64561.0,2892.0,0.0,213965.0,25897.0,0.0,0.178,0.0,1.0,AustralianSuper,55000000000.0,0.0,451800.0,589315.0,1041115.0,0.566042175936376,10.915106645867503,-0.015,451799.908887037,64561.0,213965.0
2020-06-30,Lifefocus Superannuation Fund,94579217553.0,0.0,0.0,0,466699.0,10690.0,30037.0,8440.0,0,0.0,40228.0,786,0.0,-0.019,0.0,0.0,0,112000000000.0,0.0,19130.0,70265.0,89395.0,0.7860059287432183,11.626263078808801,0.071,19129.849442574337,8440.0,40228.0
2021-06-30,Lifefocus Superannuation Fund,94579217553.0,0.0,0.0,0,406697.0,5591.0,21526.0,7179.0,276,0.0,35631.0,412,0.0,0.134,0.0,0.0,0,112000000000.0,0.0,12770.0,57157.0,69927.0,0.8173809830251548,11.626263078808801,-0.019,12769.859460482865,7179.0,35631.0
2022-06-30,Lifefocus Superannuation Fund,94579217553.0,0.0,0.0,0,413084.0,6501.0,23989.0,490.0,65,0.0,88978.0,869,0.0,-0.062,0.0,0.0,0,83000000000.0,0.0,6991.0,112967.0,119958.0,0.9417212691108555,11.326607934898927,0.134,6990.726527776433,490.0,88978.0
2020-06-30,Linfox Staff Superannuation Fund,11260931967.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
2021-06-30,Linfox Staff Superannuation Fund,11260931967.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
2022-06-30,Linfox Staff Superannuation Fund,11260931967.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
2020-06-30,Local Authorities Superannuation Fund,24496637884.0,0.0,0.0,0,10174151.0,443314.0,420518.0,173247.0,463,0.0,226406.0,24169,0.0,0.023,0.0,0.0,0,114000000000.0,0.0,616561.0,646924.0,1263485.0,0.5120155759664737,11.643962499267984,0.072,616560.9364149402,173247.0,226406.0
2021-06-30,Local Authorities Superannuation Fund,24496637884.0,0.0,0.0,0,10364655.0,450777.0,409273.0,135336.0,951,0.0,190320.0,26212,0.0,0.173,0.0,0.0,0,137000000000.0,0.0,586113.0,599593.0,1185706.0,0.5056843770715507,11.827743504053695,0.023,586112.9421502211,135336.0,190320.0
2022-06-30,Local Authorities Superannuation Fund,24496637884.0,0.0,0.0,0,12127888.0,503738.0,400654.0,158499.0,3,0.0,226389.0,16366,0.0,-0.037,0.0,0.0,0,135000000000.0,0.0,662237.0,627043.0,1289280.0,0.48635129684785305,11.813037464800539,0.173,662236.9482974282,158499.0,226389.0
2020-06-30,Local Government Super,28901371321.0,0.0,0.0,0,12068817.0,554069.0,567127.0,323714.0,2478,0.0,394521.0,27284,0.0,-0.005,0.0,0.0,0,137000000000.0,0.0,877783.0,961648.0,1839431.0,0.5227964517288226,11.827743504053695,0.066,877782.9203196138,323714.0,394521.0
2021-06-30,Local Government Super,28901371321.0,0.0,0.0,0,11927726.0,553146.0,531776.0,250995.0,4090,0.0,345710.0,28860,0.0,0.151,0.0,0.0,0,159000000000.0,0.0,804141.0,877486.0,1681627.0,0.5218077492809048,11.976665770490767,-0.005,804140.9264330853,250995.0,345710.0
2022-06-30,Local Government Super,28901371321.0,0.0,0.0,0,13644460.0,605126.0,560610.0,338588.0,4675,0.0,428032.0,26876,0.0,-0.031,0.0,0.0,0,150000000000.0,0.0,943714.0,988642.0,1932356.0,0.5116251870773294,11.918397239722838,0.151,943713.9275426071,338588.0,428032.0
2020-06-30,MLC Super Fund,70732426024.0,0.0,0.0,0,81096472.0,4128276.0,3744223.0,1722319.0,13309,14010.0,6816969.0,478319,0.0,-0.023,0.0,0.0,0,66000000000.0,0.0,5836585.0,10561192.0,16397777.0,0.6440624238273274,11.097425172408931,0.067,5836584.869770019,1708309.0,6816969.0
2021-06-30,MLC Super Fund,70732426024.0,0.0,0.0,0,74347296.0,4018937.0,4344894.0,1173181.0,18091,231.0,5595199.0,493139,632519.0,0.193,0.0,0.0,0,86000000000.0,0.0,5191887.0,9307574.0,14499461.0,0.6419255170933595,11.362114203075018,-0.023,5191886.874809516,1172950.0,4962680.0
2022-06-30,MLC Super Fund,70732426024.0,0.0,0.0,0,83146990.0,4439832.0,3983836.0,1298696.0,20420,0.0,4533775.0,494759,0.0,-0.032,0.0,0.0,0,83000000000.0,0.0,5738528.0,8517611.0,14256139.0,0.5974696935825331,11.326607934898927,0.193,5738527.897559599,1298696.0,4533775.0
2020-06-30,MLC Superannuation Fund,40022701955.0,0.0,0.0,0,20689399.0,664536.0,1297751.0,1800191.0,100961,0.0,938042.0,79650,0.0,-0.029,0.0,0.0,0,247000000000.0,0.0,2464727.0,2235793.0,4700520.0,0.47564801341128216,12.417147664184915,0.061,2464726.8919353336,1800191.0,938042.0
2021-06-30,MLC Superannuation Fund,40022701955.0,0.0,0.0,0,20280216.0,832899.0,1230926.0,1931579.0,74475,0.0,1017255.0,93547,0.0,0.169,0.0,0.0,0,268000000000.0,0.0,2764478.0,2248181.0,5012659.0,0.4485006859632782,12.498745990829315,-0.029,2764477.8891441296,1931579.0,1017255.0
2022-06-30,MLC Superannuation Fund,40022701955.0,0.0,0.0,0,24232437.0,1173543.0,1437285.0,1846676.0,86756,0.0,964885.0,114842,0.0,-0.06,0.0,0.0,0,252000000000.0,0.0,3020219.0,2402170.0,5422389.0,0.4430095295634452,12.437188334739655,0.169,3020218.9008696484,1846676.0,964885.0
2020-06-30,Macquarie ADF Superannuation Fund,68073150096.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
2021-06-30,Macquarie ADF Superannuation Fund,68073150096.0,0.0,0.0,0,72.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0
2020-06-30,Macquarie Superannuation Plan,65508799106.0,0.0,0.0,0,22503924.0,1064353.0,1203667.0,3134442.0,556204,168.0,972936.0,135474,0.0,-0.027,0.0,0.0,0,263000000000.0,0.0,4198627.0,2176603.0,6375230.0,0.34141560382919517,12.479913113434042,0.065,4198626.903278957,3134274.0,972936.0
2021-06-30,Macquarie Superannuation Plan,65508799106.0,0.0,0.0,0,23871459.0,1292396.0,1224740.0,3712967.0,630982,0.0,935601.0,147273,0.0,0.164,0.0,0.0,0,318000000000.0,0.0,5005363.0,2160341.0,7165704.0,0.3014834271691937,12.669809806411457,-0.027,5005362.909501091,3712967.0,935601.0
2022-06-30,Macquarie Superannuation Plan,65508799106.0,0.0,0.0,0,30844365.0,1763073.0,1472207.0,4240284.0,583334,74524.0,1061663.0,75716,0.0,-0.077,0.0,0.0,0,300000000000.0,0.0,5928833.0,2533870.0,8462703.0,0.29941615580742936,12.611541086966115,0.164,5928832.917849825,4165760.0,1061663.0
2020-06-30,Macquarie University Professorial Superannuation Scheme,98415348576.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,0.053,,,
2021-06-30,Macquarie University Professorial Superannuation Scheme,98415348576.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
2022-06-30,Macquarie University Professorial Superannuation Scheme,98415348576.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
2020-06-30,Manildra Flour Mills Retirement Fund,32448411930.0,0.0,0.0,0,,1581.0,638.0,,*,,,*,,-0.048,0.0,0.0,0,420000000000.0,0.0,,,,,12.948012371209098,,,,
2021-06-30,Manildra Flour Mills Retirement Fund,32448411930.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,-0.048,,,
2022-06-30,Manildra Flour Mills Retirement Fund,32448411930.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
2020-06-30,Map Superannuation Plan,71603157863.0,0.0,0.0,0,783434.0,25370.0,61552.0,234957.0,0,0.0,178042.0,6513,0.0,-0.02,0.0,0.0,0,33000000000.0,0.0,260327.0,239594.0,499921.0,0.4792637236683396,10.404293143019792,0.047,260326.69417462096,234957.0,178042.0
2021-06-30,Map Superannuation Plan,71603157863.0,0.0,0.0,0,788671.0,10412.0,35548.0,18160.0,38,0.0,825837.0,1865,767321.0,,0.0,0.0,0,0.0,0.0,28572.0,94064.0,122636.0,0.767017841416876,0.0,-0.02,28571.8807310019,18160.0,58516.0
2020-06-30,Maritime Super,77455663441.0,0.0,0.0,0,5786553.0,222295.0,271340.0,58981.0,16619,0.0,282770.0,32418,0.0,-0.029,0.0,0.0,0,213000000000.0,0.0,281276.0,554110.0,835386.0,0.6632981639625275,12.269052139516223,0.052,281275.9042417826,58981.0,282770.0
2021-06-30,Maritime Super,77455663441.0,0.0,0.0,0,5344720.0,212501.0,256393.0,36081.0,10671,0.0,187843.0,15839,0.0,0.189,0.0,0.0,0,250000000000.0,0.0,248582.0,444236.0,692818.0,0.6412015854091551,12.429220196836383,-0.029,248581.91688320437,36081.0,187843.0
2022-06-30,Maritime Super,77455663441.0,0.0,0.0,0,6137495.0,234526.0,236240.0,53329.0,14699,0.0,303573.0,18188,0.0,-0.013,0.0,0.0,0,250000000000.0,1.0,287855.0,539813.0,827668.0,0.6522095816196832,12.429220196836383,0.189,287854.91204669006,53329.0,303573.0
2020-06-30,Mason Stevens Super,34422545198.0,0.0,0.0,0,155990.0,9227.0,9977.0,82737.0,3130,0.0,8006.0,1650,0.0,-0.018,0.0,0.0,0,270000000000.0,0.0,91964.0,17983.0,109947.0,0.16356062466461113,12.506180941677357,0.037,91963.88471696904,82737.0,8006.0
2021-06-30,Mason Stevens Super,34422545198.0,0.0,0.0,0,226469.0,20849.0,15004.0,166382.0,18326,0.0,39994.0,3135,0.0,0.113,0.0,0.0,0,314000000000.0,0.0,187231.0,54998.0,242229.0,0.22704961007971794,12.657151449598695,-0.018,187230.7571499852,166382.0,39994.0
2022-06-30,Mason Stevens Super,34422545198.0,0.0,0.0,0,391658.0,33186.0,18419.0,174670.0,1809,0.0,16814.0,964,0.0,-0.087,0.0,0.0,0,296000000000.0,0.0,207856.0,35233.0,243089.0,0.14493868500837143,12.598118111678868,0.113,207855.91004141368,174670.0,16814.0
2020-06-30,Max Super Fund,22508720840.0,0.0,0.0,0,100759.0,5779.0,6724.0,6989.0,0,0.0,10159.0,1232,0.0,-0.016,0.0,0.0,0,16000000000.0,0.0,12768.0,16883.0,29651.0,0.5693905770463054,9.680406499268875,0.087,12767.832441766988,6989.0,10159.0
2020-06-30,Meat Industry Employees Superannuation Fund,17317520544.0,0.0,0.0,0,882501.0,43926.0,67509.0,19325.0,244,0.0,52177.0,3134,0.0,0.031,0.0,0.0,0,44000000000.0,0.0,63251.0,119686.0,182937.0,0.6542470905284333,10.691967639914864,0.084,63250.86437862393,19325.0,52177.0
2021-06-30,Meat Industry Employees Superannuation Fund,17317520544.0,0.0,0.0,0,854905.0,43373.0,62453.0,8772.0,30,0.0,26781.0,1527,0.0,0.15,0.0,0.0,0,56000000000.0,0.0,52145.0,89234.0,141379.0,0.6311687025654447,10.933124826700707,0.031,52144.895621150885,8772.0,26781.0
2022-06-30,Meat Industry Employees Superannuation Fund,17317520544.0,0.0,0.0,0,944418.0,46413.0,32997.0,9969.0,38,0.0,34219.0,2363,0.0,0.002,0.0,0.0,0,57000000000.0,0.0,56382.0,67216.0,123598.0,0.5438275700254049,10.950824090522445,0.15,56381.92882812484,9969.0,34219.0
2020-06-30,Media Super,42574421650.0,0.0,0.0,0,6016627.0,251620.0,226857.0,131070.0,2966.0,0.0,182590.0,19950.0,0.0,-0.01,0.0,0.0,0,78000000000.0,0.0,382690.0,409447.0,792137.0,0.5168891239772918,11.264476926102367,0.083,382689.9319474184,131070.0,182590.0
2021-06-30,Media Super,42574421650.0,0.0,1.0,CONSTRUCTION AND BUILDING UNIONS SUPERANNUATION FUND,5920220.0,251864.0,217085.0,69104.0,3801.0,0.0,168789.0,21098.0,0.0,0.16,0.0,1.0,CONSTRUCTION AND BUILDING UNIONS SUPERANNUATION FUND,93000000000.0,0.0,320968.0,385874.0,706842.0,0.5459126650651772,11.440365524765756,-0.01,320967.9348210033,69104.0,168789.0
2020-06-30,Mercer Portfolio Service Superannuation Plan,92181844838.0,0.0,0.0,0,2091146.0,33634.0,154455.0,76968.0,3294,0.0,94804.0,5443,0.0,-0.005,0.0,0.0,0,318000000000.0,0.0,110602.0,249259.0,359861.0,0.6926535523438216,12.669809806411457,0.062,110601.88080267949,76968.0,94804.0
2021-06-30,Mercer Portfolio Service Superannuation Plan,92181844838.0,0.0,0.0,0,1941276.0,28829.0,135756.0,52104.0,2792,0.0,111820.0,2577,0.0,0.153,0.0,0.0,0,358000000000.0,0.0,80933.0,247576.0,328509.0,0.7536353646323236,12.788291058675025,-0.005,80932.87246738742,52104.0,111820.0
2022-06-30,Mercer Portfolio Service Superannuation Plan,92181844838.0,0.0,0.0,0,2059329.0,33587.0,139588.0,33328.0,0,0.0,92494.0,6995,0.0,-0.052,0.0,0.0,0,329000000000.0,0.0,66915.0,232082.0,298997.0,0.7762017679107148,12.703816069256568,0.153,66914.88730212608,33328.0,92494.0
2020-06-30,Mercer Super Trust,19905422981.0,0.0,0.0,0,25047417.0,1114228.0,650967.0,1470658.0,7395.0,856386.0,2108846.0,148341.0,369509.0,-0.01,0.0,0.0,0,99000000000.0,0.0,1728500.0,2390304.0,4118804.0,0.5803393412262394,11.502885230075814,0.071,1728499.9045688424,614272.0,1739337.0
2021-06-30,Mercer Super Trust,19905422981.0,0.0,0.0,0,24508430.0,1174537.0,616719.0,1806062.0,7124.0,1165572.0,1889066.0,153785.0,223554.0,0.177,0.0,0.0,0,97000000000.0,0.0,1815027.0,2282231.0,4097258.0,0.5570142275638976,11.48247656671073,-0.01,1815026.9068797552,640490.0,1665512.0
2022-06-30,Mercer Super Trust,19905422981.0,0.0,0.0,0,29167860.0,1354733.0,561086.0,894983.0,9743.0,0.0,1812539.0,185251.0,0.0,-0.053,0.0,0.0,0,91000000000.0,0.0,2249716.0,2373625.0,4623341.0,0.5134003743180526,11.418625774449596,0.177,2249715.918621901,894983.0,1812539.0
2020-06-30,Mercy Super,11789425178.0,0.0,0.0,0,1414121.0,86939.0,39820.0,50199.0,2591,0.0,70705.0,5495,0.0,0.001,0.0,0.0,0,106000000000.0,0.0,137138.0,110525.0,247663.0,0.4462717483031377,11.571203807011969,0.063,137137.92184190746,50199.0,70705.0
2021-06-30,Mercy Super,11789425178.0,0.0,0.0,0,1434000.0,89325.0,41423.0,31973.0,1313,0.0,71456.0,8169,0.0,0.153,0.0,0.0,0,123000000000.0,0.0,121298.0,112879.0,234177.0,0.48202428077906884,11.719947764402807,0.001,121297.92128382147,31973.0,71456.0
2022-06-30,Mercy Super,11789425178.0,0.0,0.0,0,1654260.0,98595.0,45128.0,32493.0,1539,0.0,88222.0,10850,0.0,-0.023,0.0,0.0,0,118000000000.0,0.0,131088.0,133350.0,264438.0,0.5042769949855921,11.678448377988165,0.153,131087.9193899387,32493.0,88222.0
2020-06-30,Military Superannuation & Benefits Fund No 1,50925523120.0,0.0,0.0,0,54681249.0,1307843.0,1161989.0,54463.0,107,0.0,97007.0,11772,0.0,-0.006387680698419784,0.0,0.0,0,321000000000.0,0.0,1362306.0,1258996.0,2621302.0,0.48029414390253394,12.679199517372098,0.04392482676803884,1362305.9769757271,54463.0,97007.0
2021-06-30,Military Superannuation & Benefits Fund No 1,50925523120.0,0.0,0.0,0,57819695.0,1486159.0,1361061.0,37389.0,57,0.0,116619.0,10398,0.0,0.141,0.0,0.0,0,379000000000.0,0.0,1523548.0,1477680.0,3001228.0,0.49235846126985355,12.84529412258351,-0.006387680698419784,1523547.9744433104,37389.0,116619.0
2022-06-30,Military Superannuation & Benefits Fund No 1,50925523120.0,0.0,0.0,0,68646311.0,1750750.0,1604756.0,23594.0,34,0.0,155789.0,14362,0.0,-0.018,0.0,0.0,0,420000000000.0,0.0,1774344.0,1760545.0,3534889.0,0.4980481706780609,12.948012371209098,0.141,1774343.9743533924,23594.0,155789.0
2020-06-30,Mine Superannuation Fund,16457520308.0,0.0,0.0,0,11092625.0,485543.0,456081.0,155151.0,5214,0.0,498529.0,53274,0.0,-0.01,0.0,0.0,0,172000000000.0,0.0,640694.0,954610.0,1595304.0,0.5983875173634617,12.055255569732177,0.055,640693.9139419209,155151.0,498529.0
2021-06-30,Mine Superannuation Fund,16457520308.0,0.0,0.0,0,10631809.0,480122.0,422812.0,113095.0,8590,0.0,409014.0,63236,0.0,0.187,0.0,0.0,0,207000000000.0,0.0,593217.0,831826.0,1425043.0,0.5837199298547482,12.240478903153711,-0.01,593216.9217606336,113095.0,409014.0
2022-06-30,Mine Superannuation Fund,16457520308.0,0.0,0.0,0,12305045.0,570387.0,453787.0,125541.0,11070,0.0,391109.0,63322,0.0,-0.051,0.0,0.0,0,194000000000.0,0.0,695928.0,844896.0,1540824.0,0.5483403685300852,12.175618592671356,0.187,695927.9313374311,125541.0,391109.0
2020-06-30,MyLifeMyMoney Superannuation Fund,50237896957.0,0.0,0.0,0,9987227.0,457664.0,432753.0,202680.0,21942,0.0,250637.0,21290,0.0,0.003,0.0,0.0,0,132000000000.0,0.0,660344.0,683390.0,1343734.0,0.5085753579205409,11.790564777297387,0.053,660343.931573599,202680.0,250637.0
2020-06-30,NESS Super,72229227691.0,0.0,0.0,0,824233.0,54191.0,24507.0,16342.0,491,0.0,42870.0,5304,0.0,-0.022,0.0,0.0,0,62000000000.0,0.0,70533.0,67377.0,137910.0,0.4885577550576463,11.034905792929415,0.068,70532.91825491092,16342.0,42870.0
2021-06-30,NESS Super,72229227691.0,0.0,0.0,0,809457.0,56608.0,27650.0,10159.0,0,0.0,33639.0,4307,0.0,0.197,0.0,0.0,0,79000000000.0,0.0,66767.0,61289.0,128056.0,0.4786109202224027,11.277215789596893,-0.022,66766.92428381002,10159.0,33639.0
2022-06-30,NESS Super,72229227691.0,0.0,0.0,0,974547.0,59873.0,14336.0,12297.0,1701,0.0,37535.0,8454,0.0,-0.044,0.0,0.0,0,77000000000.0,0.0,72170.0,51871.0,124041.0,0.4181762481760063,11.251573687764477,0.197,72169.94677424486,12297.0,37535.0
2020-06-30,NGS Super,73549180515.0,0.0,0.0,0,11425666.0,627143.0,370035.0,284619.0,12099.0,0.0,388990.0,39169.0,0.0,-0.007,0.0,0.0,0,99000000000.0,0.0,911762.0,759025.0,1670787.0,0.4542918995658932,11.502885230075814,0.068,911761.933568424,284619.0,388990.0
2021-06-30,NGS Super,73549180515.0,0.0,0.0,0,11461993.0,645522.0,354319.0,184215.0,7899.0,0.0,324354.0,35500.0,0.0,0.171,0.0,0.0,0,120000000000.0,0.0,829737.0,678673.0,1508410.0,0.44992608110526977,11.695255355062795,-0.007,829736.9407892677,184215.0,324354.0
2022-06-30,NGS Super,73549180515.0,0.0,0.0,0,13549841.0,711092.0,353903.0,260500.0,13410.0,0.0,464880.0,51242.0,0.0,-0.044,0.0,0.0,0,116000000000.0,0.0,971592.0,818783.0,1790375.0,0.4573248621098932,11.661354090741,0.171,971591.9395725012,260500.0,464880.0
2020-06-30,National Mutual Pro-Super Fund,46208334003.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
2021-06-30,National Mutual Pro-Super Fund,46208334003.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
2020-06-30,National Mutual Retirement Fund,76746741299.0,0.0,0.0,0,2022389.0,65409.0,177784.0,4834813.0,0,4816828.0,298076.0,17949,0.0,0.014,0.0,0.0,0,26000000000.0,0.0,83394.0,475860.0,559254.0,0.8508834983746205,10.165890277802454,0.057,83393.76470402084,17985.0,298076.0
2021-06-30,National Mutual Retirement Fund,76746741299.0,0.0,0.0,0,6492073.0,195949.0,330997.0,64462.0,0,0.0,559194.0,32827,0.0,0.105,0.0,0.0,0,29000000000.0,0.0,260411.0,890191.0,1150602.0,0.7736741288473338,10.275085591132715,0.014,260410.86288031572,64462.0,559194.0
2022-06-30,National Mutual Retirement Fund,76746741299.0,0.0,0.0,0,6462686.0,184190.0,232358.0,107742.0,0,0.0,489789.0,28820,0.0,0.009,0.0,0.0,0,29000000000.0,0.0,291932.0,722147.0,1014079.0,0.7121210477684677,10.275085591132715,0.105,291931.88825899945,107742.0,489789.0
2020-06-30,Netwealth Superannuation Master Fund,94573747704.0,0.0,0.0,0,9774805.0,628297.0,574984.0,2592945.0,26647,0.0,470105.0,76498,0.0,-0.025,0.0,0.0,0,196000000000.0,0.0,3221242.0,1045089.0,4266331.0,0.24496200599531542,12.185875040240456,0.058,3221241.8930833912,2592945.0,470105.0
2021-06-30,Netwealth Superannuation Master Fund,94573747704.0,0.0,0.0,0,11657153.0,853725.0,640531.0,3443970.0,36061,0.0,497170.0,88787,0.0,0.153,0.0,0.0,0,242000000000.0,0.0,4297695.0,1137701.0,5435396.0,0.20931336005693055,12.396697137361691,-0.025,4297694.902403185,3443970.0,497170.0
2022-06-30,Netwealth Superannuation Master Fund,94573747704.0,0.0,0.0,0,16821237.0,1292771.0,808226.0,3878378.0,36061,0.0,582168.0,88787,0.0,-0.083,0.0,0.0,0,236000000000.0,0.0,5171149.0,1390394.0,6561543.0,0.21190046304657303,12.371591321286905,0.153,5171148.917342939,3878378.0,582168.0
2020-06-30,Oasis Superannuation Master Trust,81154851339.0,0.0,0.0,0,4546757.0,97053.0,261885.0,47486.0,5693,0.0,454777.0,26678,0.0,-0.022,0.0,0.0,0,159000000000.0,0.0,144539.0,716662.0,861201.0,0.8321657777917119,11.976665770490767,0.049,144538.84237952458,47486.0,454777.0
2021-06-30,Oasis Superannuation Master Trust,81154851339.0,0.0,0.0,0,3876489.0,100198.0,204054.0,30995.0,2972,0.0,437421.0,30674,0.0,0.164,0.0,0.0,0,177000000000.0,0.0,131193.0,641475.0,772668.0,0.8302077994688534,12.083910661257521,-0.022,131192.83452165092,30995.0,437421.0
2022-06-30,Oasis Superannuation Master Trust,81154851339.0,0.0,0.0,0,3960156.0,95939.0,182925.0,29634.0,4359,0.0,370035.0,19754,0.0,-0.07,0.0,0.0,0,162000000000.0,0.0,125573.0,552960.0,678533.0,0.8149345720841875,11.995357787034976,0.164,125572.86036913698,29634.0,370035.0
2020-06-30,OneSuper,43905581638.0,0.0,0.0,0,187831.0,9604.0,9571.0,2838.0,0,0.0,18909.0,658,0.0,-0.014,0.0,0.0,0,30000000000.0,0.0,12442.0,28480.0,40922.0,0.6959581643125947,10.308985993422082,0.065,12441.848374336505,2838.0,18909.0
2021-06-30,OneSuper,43905581638.0,0.0,0.0,0,168004.0,49286.0,40401.0,1083810.0,0,1053699.0,109039.0,3526,0.0,0.183,0.0,0.0,0,22000000000.0,0.0,79397.0,149440.0,228837.0,0.6530412477003282,9.99884318585288,-0.014,79396.11049736911,30111.0,109039.0
2022-06-30,OneSuper,43905581638.0,0.0,0.0,0,1273643.0,76598.0,40774.0,218556.0,0,0.0,209296.0,14965,0.0,-0.073,0.0,0.0,0,20000000000.0,0.0,295154.0,250070.0,545224.0,0.45865552506859564,9.90353755128617,0.183,295153.8036576969,218556.0,209296.0
2020-06-30,Perpetual Super Wrap,22897174641.0,0.0,0.0,0,1551453.0,100224.0,82236.0,69488.0,17409,0.0,78504.0,3991,0.0,-0.019,0.0,0.0,0,1006000000000.0,0.0,169712.0,160740.0,330452.0,0.48642465471535956,13.821493623677112,0.063,169711.89639389655,69488.0,78504.0
2021-06-30,Perpetual Super Wrap,22897174641.0,0.0,0.0,0,1531088.0,62816.0,63495.0,91987.0,22648,0.0,47821.0,2931,0.0,0.206,0.0,0.0,0,1155000000000.0,0.0,154803.0,111316.0,266119.0,0.41829407144923886,13.959611767738522,-0.019,154802.92729614498,91987.0,47821.0
2022-06-30,Perpetual Super Wrap,22897174641.0,0.0,0.0,0,1895143.0,82306.0,78278.0,92135.0,20161,0.0,42128.0,3691,0.0,-0.072,0.0,0.0,0,980000000000.0,0.0,174441.0,120406.0,294847.0,0.4083677297038803,13.795308871054397,0.206,174440.9364660081,92135.0,42128.0
2020-06-30,Perpetual WealthFocus Superannuation Fund,41772007500.0,0.0,0.0,0,1836168.0,38106.0,75657.0,21431.0,836,0.0,220845.0,16575,0.0,-0.048,0.0,0.0,0,117000000000.0,0.0,59537.0,296502.0,356039.0,0.8327795550487447,11.669937760751914,0.06,59536.83852131177,21431.0,220845.0
